,LoanNumber,GLPrincipalBalance,APR,AmortizedPaymentAmount,PaymentFrequency,DaysPastDue,OriginalValue,CreditScore,Term,AccountStatus,Bad,Mo_Term,Mo_Payment,Rem_Term,Seasoning
2184,3100,8268.22,21.0,341.0,MO,234,5100.0,500.0,59,REPO HOLD,1,107.0,341.0,32.0,0.7009345794392523
2185,3101,1058.31,21.0,287.0,MO,17,2125.0,544.0,35,PAYING,0,102.0,287.0,4.0,0.9607843137254902
2186,3102,8998.21,21.0,388.0,MO,0,9725.0,645.0,65,PAYING,0,108.0,388.0,30.0,0.7222222222222222
2187,3103,5338.9,21.0,288.0,MO,0,3400.0,531.0,59,PAYING,0,104.0,288.0,23.0,0.7788461538461539
2188,3104,6828.55,21.0,378.0,MO,0,6225.0,618.0,53,PAYING,0,104.0,378.0,22.0,0.7884615384615384
2189,3105,6082.85,21.0,363.0,MO,0,4550.0,543.0,53,PAYING,0,104.0,363.0,20.0,0.8076923076923077
2190,3106,8231.24,21.0,406.0,MO,147,6875.0,445.0,53,REPO ASSIGN,1,104.0,406.0,25.0,0.7596153846153846
2191,3107,4266.76,21.0,329.0,MO,0,2550.0,539.0,47,PAYING,0,104.0,329.0,15.0,0.8557692307692307
2192,3109,7614.98,21.0,369.0,MO,97,7200.0,669.0,59,REPO HOLD,0,104.0,369.0,26.0,0.75
2193,3110,7411.19,21.0,436.0,MO,0,7425.0,561.0,53,PAYING,0,104.0,436.0,20.0,0.8076923076923077
2194,3111,4824.32,21.0,335.0,MO,0,3175.0,597.0,53,PAYING,0,100.0,335.0,17.0,0.83
2195,3112,10398.32,21.0,507.0,MO,148,10600.0,583.0,53,CH 07 BANKRUPTCY,1,104.0,507.0,26.0,0.75
2196,3113,8210.44,21.0,436.0,MO,42,7975.0,559.0,53,PAYING,0,48.0,436.0,23.0,0.5208333333333334
2197,3114,9980.86,21.0,414.0,MO,0,9200.0,656.0,65,PAYING,0,104.0,414.0,32.0,0.6923076923076923
2198,3115,5107.54,21.0,274.0,MO,0,4275.0,473.0,59,PAYING,0,104.0,274.0,23.0,0.7788461538461539
2199,3116,5943.69,21.0,363.0,MO,0,3950.0,462.0,53,PAYING,0,92.0,363.0,19.0,0.7934782608695652
2200,3117,8908.46,18.0,435.0,MO,73,7750.0,602.0,59,PAYING,0,104.0,435.0,25.0,0.7596153846153846
2201,3121,6012.88,21.0,406.0,MO,0,7950.0,527.0,53,PAYING,0,100.0,406.0,17.0,0.83
2202,3122,5069.51,21.0,365.0,MO,0,5750.0,505.0,53,PAYING,0,1708.0,365.0,16.0,0.990632318501171
2203,3123,6241.49,21.0,355.0,MO,0,4450.0,449.0,53,PAYING,0,104.0,355.0,21.0,0.7980769230769231
2204,3124,9752.34,21.0,452.0,MO,253,6300.0,474.0,55,REPO HOLD,1,104.0,452.0,27.0,0.7403846153846154
2205,3128,4022.4,21.0,360.0,MO,0,2225.0,575.0,47,PAYING,0,104.0,360.0,13.0,0.875
2206,3129,7309.75,21.0,334.0,MO,380,4825.0,503.0,53,BUY BACK HOLD,1,104.0,334.0,28.0,0.7307692307692307
2207,3130,11304.53,21.0,419.0,MO,141,6450.0,609.0,59,REPO ASSIGN,1,104.0,419.0,37.0,0.6442307692307693
2208,3131,4399.69,21.0,335.0,MO,0,4000.0,675.0,53,PAYING,0,104.0,335.0,15.0,0.8557692307692307
2209,3132,3975.03,21.0,329.0,MO,17,2175.0,592.0,47,PAYING,0,106.0,329.0,14.0,0.8679245283018868
2210,3134,3109.99,21.0,251.0,MO,0,4175.0,622.0,47,PAYING,0,107.0,251.0,14.0,0.8691588785046729
2211,3135,7678.2,21.0,392.0,MO,72,6800.0,462.0,55,PAYING,0,107.0,392.0,24.0,0.7757009345794392
2212,3136,3889.95,21.0,298.0,MO,2,2175.0,493.0,47,PAYING,0,110.0,298.0,15.0,0.8636363636363636
2213,3137,7580.5,21.0,406.0,MO,3,5100.0,528.0,54,PAYING,0,104.0,406.0,23.0,0.7788461538461539
2214,3138,6096.23,21.0,363.0,MO,17,3525.0,498.0,53,PAYING,0,104.0,363.0,20.0,0.8076923076923077
2215,3139,9352.89,21.0,353.0,MO,22,8200.0,609.0,67,PAYING,0,98.0,353.0,36.0,0.6326530612244898
2216,3140,4876.64,21.0,320.0,MO,0,7875.0,642.0,53,PAYING,0,109.0,320.0,18.0,0.8348623853211009
2217,3142,8153.69,21.0,477.0,MO,0,12400.0,595.0,59,PAYING,0,104.0,477.0,20.0,0.8076923076923077
2218,3143,8204.8,21.0,406.0,MO,101,4675.0,483.0,53,REPO HOLD,0,108.0,406.0,25.0,0.7685185185185185
2219,3144,11213.02,18.0,471.0,MO,0,9175.0,513.0,65,PAYING,0,104.0,471.0,30.0,0.7115384615384616
2220,3146,5946.94,21.0,385.0,MO,2,4050.0,535.0,53,PAYING,0,104.0,385.0,18.0,0.8269230769230769
2221,3147,8139.22,21.0,507.0,MO,0,11775.0,500.0,54,PAYING,0,106.0,507.0,19.0,0.8207547169811321
2222,3149,8896.43,21.0,446.0,MO,45,6975.0,533.0,53,PAYING,0,104.0,446.0,25.0,0.7596153846153846
2223,3152,8615.82,21.0,436.0,MO,31,6500.0,542.0,55,PAYING,0,104.0,436.0,24.0,0.7692307692307693
2224,3153,1204.86,21.0,465.0,MO,0,6825.0,522.0,53,PAYING,0,104.0,465.0,3.0,0.9711538461538461
2225,3154,6591.36,21.0,340.0,MO,60,3600.0,561.0,53,PAYING,0,104.0,340.0,24.0,0.7692307692307693
2226,3155,6244.25,21.0,378.0,MO,0,5100.0,441.0,53,PAYING,0,104.0,378.0,20.0,0.8076923076923077
2227,3156,8641.64,21.0,384.0,MO,147,3675.0,647.0,59,REPO HOLD,1,108.0,384.0,29.0,0.7314814814814815
2228,3157,8624.89,18.0,435.0,MO,0,10550.0,601.0,59,PAYING,0,104.0,435.0,24.0,0.7692307692307693
2229,3158,8985.55,21.0,363.0,MO,0,5300.0,498.0,65,PAYING,0,104.0,363.0,33.0,0.6826923076923077
2230,3159,4535.31,21.0,383.0,MO,0,7650.0,461.0,59,PAYING,0,104.0,383.0,13.0,0.875
2231,3160,6138.79,21.0,369.0,MO,69,5050.0,575.0,59,PAYING,0,106.0,369.0,20.0,0.8113207547169812
2232,3161,7028.96,21.0,434.0,MO,0,4900.0,513.0,59,PAYING,0,108.0,434.0,19.0,0.8240740740740741
2233,3163,5576.35,21.0,355.0,MO,0,5325.0,564.0,59,PAYING,0,104.0,355.0,19.0,0.8173076923076923
2234,3164,1832.39,21.0,306.0,MO,37,3625.0,444.0,53,PAYING,0,106.0,306.0,6.0,0.9433962264150944
2235,3165,7141.01,21.0,447.0,MO,1,4625.0,551.0,59,PAYING,0,107.0,447.0,19.0,0.822429906542056
2236,3167,3058.88,21.0,334.0,MO,0,3325.0,611.0,53,PAYING,0,110.0,334.0,10.0,0.9090909090909091
2237,3169,5392.97,18.0,397.0,MO,0,10075.0,444.0,59,PAYING,0,101.0,397.0,15.0,0.8514851485148515
2238,3171,2607.82,21.0,453.0,MO,3,4700.0,575.0,53,PAYING,0,44.0,453.0,6.0,0.8636363636363636
2239,3172,3124.48,21.0,352.0,MO,0,1875.0,500.0,53,PAYING,0,104.0,352.0,10.0,0.9038461538461539
2240,3173,6248.78,21.0,464.0,MO,19,9300.0,549.0,53,PAYING,0,104.0,464.0,15.0,0.8557692307692307
2241,3174,4583.57,21.0,349.0,MO,16,5400.0,566.0,53,PAYING,0,104.0,349.0,15.0,0.8557692307692307
2242,3175,10036.64,21.0,423.0,MO,188,8650.0,589.0,59,CH 07 BANKRUPTCY,1,104.0,423.0,31.0,0.7019230769230769
2243,3176,6773.68,18.0,461.0,MO,17,11475.0,561.0,59,PAYING,0,104.0,461.0,17.0,0.8365384615384616
2244,3179,4730.19,21.0,378.0,MO,0,4200.0,517.0,53,PAYING,0,104.0,378.0,14.0,0.8653846153846154
2245,3180,4908.47,21.0,363.0,MO,16,4025.0,589.0,53,PAYING,0,108.0,363.0,16.0,0.8518518518518519
2246,3182,7437.58,21.0,409.0,MO,39,7825.0,561.0,62,PAYING,0,108.0,409.0,22.0,0.7962962962962963
2247,3183,2362.05,21.0,378.0,MO,0,5075.0,493.0,53,PAYING,0,103.0,378.0,7.0,0.9320388349514563
2248,3185,4784.72,21.0,334.0,MO,58,3950.0,566.0,53,PAYING,0,100.0,334.0,17.0,0.83
2249,3186,4996.46,21.0,378.0,MO,15,5100.0,420.0,53,PAYING,0,104.0,378.0,15.0,0.8557692307692307
2250,3187,12402.54,21.0,465.0,MO,38,5875.0,605.0,71,REPO HOLD,0,110.0,465.0,36.0,0.6727272727272727
2251,3188,5014.54,21.0,334.0,MO,0,3600.0,614.0,55,PAYING,0,106.0,334.0,18.0,0.8301886792452831
2252,3189,7023.87,21.0,355.0,MO,94,4450.0,525.0,61,PAYING,0,1528.0,355.0,24.0,0.9842931937172775
2253,3191,4397.78,21.0,389.0,MO,0,4850.0,592.0,59,PAYING,0,102.0,389.0,13.0,0.8725490196078431
2254,3192,1444.24,21.0,292.0,MO,25,2000.0,584.0,42,PAYING,0,107.0,292.0,5.0,0.9532710280373832
2255,3193,6344.91,21.0,476.0,MO,0,5925.0,447.0,53,PAYING,0,104.0,476.0,15.0,0.8557692307692307
2256,3194,6448.2,21.0,392.0,MO,84,4800.0,583.0,53,PAYING,0,104.0,392.0,20.0,0.8076923076923077
2257,3195,2334.26,21.0,334.0,MO,0,3025.0,568.0,53,PAYING,0,104.0,334.0,8.0,0.9230769230769231
2258,3196,7020.12,21.0,396.0,MO,0,7225.0,463.0,59,PAYING,0,86.0,396.0,21.0,0.7558139534883721
2259,3197,2576.14,21.0,282.0,MO,11,2000.0,505.0,47,PAYING,0,72.0,282.0,10.0,0.8611111111111112
2260,3198,4946.67,21.0,478.0,MO,56,10575.0,527.0,53,PAYING,0,71.0,478.0,12.0,0.8309859154929577
2261,3199,10537.19,18.0,391.0,MO,45,7750.0,645.0,72,PAYING,0,71.0,391.0,35.0,0.5070422535211268
2262,3200,4319.91,21.0,363.0,MO,54,4825.0,486.0,54,CH 07 BK NOTICE,0,53.0,363.0,13.0,0.7547169811320755
2263,3201,6345.24,21.0,486.46,MO,0,10000.0,623.0,54,PAYING,0,72.0,486.46,15.0,0.7916666666666666
2264,3202,9427.82,21.0,517.0,MO,91,7200.0,612.0,59,REPO HOLD,0,53.0,517.0,22.0,0.5849056603773585
2265,3203,3768.85,21.0,306.0,MO,0,2275.0,448.0,53,PAYING,0,54.0,306.0,14.0,0.7407407407407407
2266,3204,4041.41,21.0,493.0,MO,0,11100.0,519.0,54,PAYING,0,62.0,493.0,9.0,0.8548387096774194
2267,3205,3201.78,21.0,320.0,MO,0,4600.0,693.0,53,PAYING,0,53.0,320.0,11.0,0.7924528301886793
2268,3207,1620.3,21.0,283.0,MO,0,6600.0,573.0,47,PAYING,0,54.0,283.0,6.0,0.8888888888888888
2269,3208,4795.35,21.0,355.0,MO,18,5475.0,563.0,59,PAYING,0,65.0,355.0,16.0,0.7538461538461538
2270,3209,4905.07,21.0,378.0,MO,0,5450.0,644.0,53,PAYING,0,59.0,378.0,15.0,0.7457627118644068
2271,3212,10969.9,21.0,570.0,MO,0,14525.0,622.0,65,PAYING,0,53.0,570.0,24.0,0.5471698113207547
2272,3214,1452.56,21.0,335.0,MO,45,5000.0,535.0,54,PAYING,0,53.0,335.0,5.0,0.9056603773584906
2273,3215,2018.46,21.0,544.0,MO,0,5900.0,545.0,59,PAYING,0,59.0,544.0,4.0,0.9322033898305084
2274,3216,7019.32,21.0,250.0,MO,26,2275.0,482.0,53,PAYING,0,69.0,250.0,39.0,0.43478260869565216
2275,3217,4710.2,21.0,581.0,MO,18,19150.0,640.0,65,PAYING,0,53.0,581.0,9.0,0.8301886792452831
2276,3218,1393.57,21.0,334.0,MO,62,4025.0,687.0,53,PAYING,0,59.0,334.0,4.0,0.9322033898305084
2277,3219,4002.6,18.0,423.0,MO,19,14550.0,547.0,65,PAYING,0,59.0,423.0,10.0,0.8305084745762712
2278,3220,5843.49,21.0,477.0,MO,112,9050.0,536.0,59,REPO ASSIGN,0,55.0,477.0,14.0,0.7454545454545455
2279,3221,6907.85,18.0,402.0,MO,74,3925.0,498.0,71,PAYING,0,54.0,402.0,20.0,0.6296296296296297
2280,3222,1148.07,21.0,264.0,MO,43,2475.0,589.0,47,PAYING,0,71.0,264.0,5.0,0.9295774647887324
2281,3223,3465.85,21.0,436.0,MO,18,7275.0,494.0,59,PAYING,0,53.0,436.0,9.0,0.8301886792452831
2282,3224,3760.53,21.0,498.0,MO,101,9500.0,543.0,53,PAYING,0,55.0,498.0,8.0,0.8545454545454545
2283,3225,1418.19,21.0,378.0,MO,0,4525.0,598.0,53,PAYING,0,59.0,378.0,4.0,0.9322033898305084
2284,3226,16314.61,18.0,536.0,MO,0,8900.0,609.0,67,PAYING,0,55.0,536.0,41.0,0.2545454545454545
2285,3227,7917.98,21.0,326.0,MO,96,3975.0,496.0,53,PAYING,0,47.0,326.0,32.0,0.3191489361702128
2286,3229,4902.37,21.0,320.0,MO,0,4250.0,588.0,47,PAYING,0,53.0,320.0,18.0,0.660377358490566
2287,3230,9763.14,21.0,411.0,MO,27,7950.0,500.0,54,PAYING,0,53.0,411.0,31.0,0.41509433962264153
2288,3231,6740.77,21.0,334.0,MO,0,4075.0,570.0,53,PAYING,0,53.0,334.0,25.0,0.5283018867924528
2289,3232,9368.65,21.0,406.0,MO,71,4325.0,430.0,53,REPO HOLD,0,59.0,406.0,30.0,0.4915254237288136
2290,3233,6134.71,21.0,334.0,MO,0,3350.0,597.0,53,PAYING,0,53.0,334.0,22.0,0.5849056603773585
2291,3234,8778.37,21.0,335.0,MO,137,2925.0,457.0,53,REPO HOLD,1,54.0,335.0,35.0,0.35185185185185186
2292,3235,7995.51,21.0,349.0,MO,8,6100.0,480.0,55,PAYING,0,53.0,349.0,30.0,0.4339622641509434
2293,3236,7539.8,21.0,363.0,MO,0,3975.0,533.0,53,PAYING,0,53.0,363.0,26.0,0.5094339622641509
2294,3238,38235.94,18.0,959.0,MO,56,34625.0,565.0,83,PAYING,0,61.0,959.0,61.0,0.0
2295,3239,7277.81,21.0,363.0,MO,0,3550.0,541.0,53,PAYING,0,53.0,363.0,25.0,0.5283018867924528
2296,3240,7325.9,18.0,267.0,MO,0,2950.0,432.0,65,PAYING,0,53.0,267.0,36.0,0.32075471698113206
2297,3241,7199.25,21.0,334.0,MO,0,3725.0,510.0,55,PAYING,0,53.0,334.0,27.0,0.49056603773584906
2298,3242,5593.85,21.0,329.0,MO,0,2775.0,602.0,47,PAYING,0,53.0,329.0,20.0,0.6226415094339622
2299,3243,7397.52,21.0,363.0,MO,0,4725.0,590.0,53,PAYING,0,53.0,363.0,25.0,0.5283018867924528
2300,3244,5700.09,21.0,329.0,MO,2,2175.0,528.0,47,PAYING,0,39.0,329.0,21.0,0.46153846153846156
2301,3245,9614.21,21.0,464.0,MO,19,8100.0,468.0,53,PAYING,0,53.0,464.0,26.0,0.5094339622641509
2302,3246,7777.23,21.0,363.0,MO,19,5300.0,489.0,54,PAYING,0,59.0,363.0,27.0,0.5423728813559322
2303,3247,5219.92,21.0,329.0,MO,0,2875.0,575.0,47,PAYING,0,54.0,329.0,19.0,0.6481481481481481
2304,3250,8741.67,21.0,363.0,MO,45,3950.0,598.0,53,PAYING,0,53.0,363.0,32.0,0.39622641509433965
2305,3251,8912.51,21.0,406.0,MO,0,8075.0,527.0,53,PAYING,0,67.0,406.0,28.0,0.582089552238806
2306,3252,9295.43,18.0,383.0,MO,0,6775.0,504.0,53,PAYING,0,53.0,383.0,30.0,0.4339622641509434
2307,3253,7703.91,21.0,349.0,MO,0,5500.0,636.0,54,PAYING,0,53.0,349.0,28.0,0.4716981132075472
2308,3254,9719.69,21.0,378.0,MO,0,6800.0,527.0,55,PAYING,0,60.0,378.0,34.0,0.43333333333333335
2309,3255,13159.16,18.0,409.0,MO,0,5800.0,608.0,66,PAYING,0,65.0,409.0,44.0,0.3230769230769231
2310,3257,3216.68,21.0,298.0,MO,113,2287.5,575.0,47,INSURANCE PAYMENT,0,53.0,298.0,12.0,0.7735849056603774
2311,3258,2678.86,21.0,392.0,MO,0,4675.0,646.0,53,INSURANCE PAYMENT,0,53.0,392.0,7.0,0.8679245283018868
2312,3259,5061.03,21.0,292.0,MO,43,1550.0,557.0,41,PAYING,0,59.0,292.0,21.0,0.6440677966101694
2313,3260,12159.35,18.0,465.0,MO,17,9425.0,520.0,54,PAYING,0,65.0,465.0,33.0,0.49230769230769234
2314,3261,12039.32,21.0,363.0,MO,168,7550.0,503.0,65,REPO HOLD,1,55.0,363.0,50.0,0.09090909090909091
2315,3262,12495.67,21.0,507.0,MO,0,11150.0,603.0,53,PAYING,0,53.0,507.0,33.0,0.37735849056603776
2316,3263,9876.85,21.0,421.0,MO,0,7750.0,457.0,53,PAYING,0,74.0,421.0,30.0,0.5945945945945946
2317,3264,10217.91,21.0,392.0,MO,127,5350.0,472.0,53,REPO HOLD,1,48.0,392.0,35.0,0.2708333333333333
2318,3265,12586.47,21.0,436.0,MO,12,9100.0,450.0,60,PAYING,0,48.0,436.0,41.0,0.14583333333333334
2319,3268,6754.84,21.0,329.0,MO,0,3725.0,433.0,47,PAYING,0,42.0,329.0,26.0,0.38095238095238093
2320,3270,9630.59,21.0,383.0,MO,6,5800.0,557.0,54,PAYING,0,48.0,383.0,33.0,0.3125
2321,3271,12243.61,21.0,464.0,MO,76,8700.0,552.0,53,PAYING,0,48.0,464.0,36.0,0.25
2322,3272,7819.58,21.0,326.0,MO,10,4700.0,564.0,53,PAYING,0,72.0,326.0,31.0,0.5694444444444444
2323,3273,13488.06,18.0,435.0,MO,0,9675.0,591.0,65,PAYING,0,71.0,435.0,42.0,0.4084507042253521
2324,3274,8613.2,21.0,356.0,MO,0,4900.0,573.0,54,PAYING,0,48.0,356.0,32.0,0.3333333333333333
2325,3275,8735.46,21.0,363.0,MO,0,5100.0,528.0,53,PAYING,0,72.0,363.0,32.0,0.5555555555555556
2326,3276,8363.14,21.0,364.0,MO,0,5950.0,476.0,53,PAYING,0,60.0,364.0,30.0,0.5
2327,3277,10196.79,21.0,398.0,MO,103,5500.0,658.0,53,REPO HOLD,0,66.0,398.0,34.0,0.48484848484848486
2328,3278,10239.42,21.0,383.0,MO,0,10100.0,495.0,59,PAYING,0,60.0,383.0,36.0,0.4
2329,3279,10543.76,21.0,364.0,MO,172,4625.0,712.0,53,REPO HOLD,1,63.0,364.0,41.0,0.3492063492063492
2330,3281,7913.54,21.0,337.0,MO,0,3650.0,622.0,56,PAYING,0,58.0,337.0,31.0,0.46551724137931033
2331,3282,24028.98,18.0,636.0,MO,31,15025.0,540.0,71,PAYING,0,66.0,636.0,56.0,0.15151515151515152
2332,3284,7761.92,21.0,329.0,MO,0,3700.0,610.0,53,PAYING,0,73.0,329.0,31.0,0.5753424657534246
2333,3287,11472.66,21.0,436.0,MO,168,9800.0,448.0,59,REPO HOLD,1,60.0,436.0,36.0,0.4
2334,3288,8491.11,21.0,435.0,MO,0,9200.0,510.0,53,CH 07 BANKRUPTCY,0,71.0,435.0,24.0,0.6619718309859155
2335,3289,10165.77,21.0,431.0,MO,0,9525.0,553.0,59,PAYING,0,76.0,431.0,31.0,0.5921052631578947
2336,3290,5782.45,21.0,329.0,MO,43,2825.0,393.0,47,PAYING,0,72.0,329.0,21.0,0.7083333333333334
2337,3291,8914.06,21.0,387.0,MO,62,3425.0,421.0,54,PAYING,0,72.0,387.0,30.0,0.5833333333333334
2338,3292,6922.03,21.0,363.0,MO,12,4575.0,481.0,53,PAYING,0,72.0,363.0,23.0,0.6805555555555556
2339,3293,6476.13,21.0,334.0,MO,0,2250.0,472.0,54,PAYING,0,33.0,334.0,24.0,0.2727272727272727
2340,3294,10739.05,21.0,493.0,MO,5,8725.0,629.0,53,PAYING,0,36.0,493.0,28.0,0.2222222222222222
2341,3295,4187.78,21.0,292.0,MO,74,2450.0,486.0,41,PAYING,0,51.0,292.0,17.0,0.6666666666666666
2342,3296,8238.71,21.0,363.0,MO,23,3850.0,445.0,55,PAYING,0,60.0,363.0,29.0,0.5166666666666667
2343,3297,7621.63,21.0,378.0,MO,34,6475.0,529.0,53,PAYING,0,36.0,378.0,25.0,0.3055555555555556
2344,3298,12089.68,21.0,396.0,MO,387,5125.0,436.0,59,REPO HOLD,1,51.0,396.0,44.0,0.13725490196078433
2345,3299,6333.61,21.0,334.0,MO,0,3350.0,449.0,53,PAYING,0,39.0,334.0,23.0,0.41025641025641024
2346,3300,12199.15,18.0,473.0,MO,117,9950.0,496.0,57,REPO HOLD,0,42.0,473.0,33.0,0.21428571428571427
2347,3301,10461.15,21.0,421.0,MO,10,3650.0,646.0,60,PAYING,0,48.0,421.0,33.0,0.3125
2348,3302,6646.66,18.0,306.0,MO,0,6925.0,521.0,60,PAYING,0,72.0,306.0,26.0,0.6388888888888888
2349,3303,7179.0,21.0,334.0,MO,107,2975.0,542.0,53,REPO ASSIGN,0,60.0,334.0,27.0,0.55
2350,3304,6909.04,21.0,335.0,MO,17,4700.0,458.0,53,PAYING,0,72.0,335.0,26.0,0.6388888888888888
2351,3306,7400.45,21.0,383.0,MO,18,5050.0,526.0,53,PAYING,0,72.0,383.0,24.0,0.6666666666666666
2352,3308,9247.72,21.0,478.0,MO,6,7600.0,580.0,53,PAYING,0,72.0,478.0,24.0,0.6666666666666666
2353,3309,6115.23,21.0,334.0,MO,0,3350.0,566.0,53,PAYING,0,73.0,334.0,22.0,0.6986301369863014
2354,3312,10060.88,21.0,339.0,MO,229,5250.0,631.0,59,REPO HOLD,1,67.0,339.0,42.0,0.373134328358209
2355,3315,5504.48,21.0,277.0,MO,3,2875.0,543.0,53,PAYING,0,51.0,277.0,25.0,0.5098039215686274
2356,3316,8801.25,21.0,363.0,MO,123,3700.0,497.0,53,REPO HOLD,1,62.0,363.0,32.0,0.4838709677419355
2357,3317,8039.95,21.0,407.0,MO,0,6475.0,513.0,53,PAYING,0,72.0,407.0,24.0,0.6666666666666666
2358,3318,10040.69,18.0,394.0,MO,0,9825.0,553.0,65,PAYING,0,60.0,394.0,32.0,0.4666666666666667
2359,3320,5404.6,21.0,329.0,MO,15,1675.0,621.0,47,PAYING,0,72.0,329.0,20.0,0.7222222222222222
2360,3321,5548.9,21.0,298.0,MO,145,1925.0,472.0,47,REPO HOLD,1,72.0,298.0,23.0,0.6805555555555556
2361,3322,7520.35,21.0,412.0,MO,0,9050.0,597.0,53,PAYING,0,71.0,412.0,22.0,0.6901408450704225
2362,3323,9097.03,21.0,464.0,MO,0,7275.0,516.0,53,PAYING,0,72.0,464.0,24.0,0.6666666666666666
2363,3326,15473.13,16.22,474.1,MO,0,18363.0,575.0,53,PAYING,0,72.0,474.1,43.0,0.4027777777777778
2364,3327,21775.01,14.84,503.11,MO,0,20890.0,574.0,72,PAYING,0,68.0,503.11,62.0,0.08823529411764706
2365,3328,18031.8,15.08,597.85,MO,0,21898.0,597.0,48,PAYING,0,72.0,597.85,38.0,0.4722222222222222
2366,3329,12618.52,13.71,285.05,MO,0,11027.0,658.0,72,PAYING,0,75.0,285.05,62.0,0.17333333333333334
2367,3330,16381.31,13.41,365.87,MO,0,15325.0,668.0,72,PAYING,0,72.0,365.87,62.0,0.1388888888888889
2368,3331,15870.33,14.93,368.97,MO,0,16413.0,678.0,72,PAYING,0,72.0,368.97,62.0,0.1388888888888889
2369,3332,21743.54,16.8,518.83,MO,0,20175.0,598.0,72,PAYING,0,72.0,518.83,64.0,0.1111111111111111
2370,3333,15844.81,13.3,369.62,MO,0,15341.0,610.0,72,PAYING,0,73.0,369.62,58.0,0.2054794520547945
2371,3334,25412.2,14.74,637.49,MO,0,29000.0,568.0,66,PAYING,0,72.0,637.49,55.0,0.2361111111111111
2372,3335,18700.85,13.3,415.68,MO,0,18151.0,611.0,72,PAYING,0,73.0,415.68,63.0,0.136986301369863
2373,3337,23470.47,10.31,479.71,MO,0,22793.0,650.0,72,PAYING,0,55.0,479.71,64.0,-0.16363636363636364
2374,3338,10380.76,13.76,275.38,MO,0,11381.0,630.0,60,PAYING,0,74.0,275.38,50.0,0.32432432432432434
2375,3339,13796.31,16.49,328.05,MO,0,12588.0,616.0,72,PAYING,0,75.0,328.05,63.0,0.16
2376,3340,25815.9,10.89,538.11,MO,0,20078.0,667.0,72,PAYING,0,72.0,538.11,63.0,0.125
2377,3386,13901.96,11.66,294.37,MO,0,13821.0,640.0,72,PAYING,0,72.0,294.37,64.0,0.1111111111111111
2378,3387,15721.65,14.04,343.99,MO,0,14488.0,640.0,73,PAYING,0,72.0,343.99,66.0,0.08333333333333333
2379,3388,18553.61,11.68,428.5,MO,0,20793.0,645.0,66,PAYING,0,72.0,428.5,56.0,0.2222222222222222
2380,3389,13116.09,11.1,264.03,MO,0,14585.0,540.0,73,PAYING,0,72.0,264.03,67.0,0.06944444444444445
2381,3390,11883.62,11.5,247.72,MO,15,11226.0,583.0,72,PAYING,0,72.0,247.72,65.0,0.09722222222222222
2382,3391,23125.67,10.92,481.83,MO,0,24688.0,674.0,72,PAYING,0,72.0,481.83,63.0,0.125
2383,3392,19607.63,10.86,407.95,MO,0,15854.0,555.0,72,PAYING,0,72.0,407.95,63.0,0.125
2384,3393,19661.21,16.41,491.4,MO,0,17589.0,606.0,65,PAYING,0,72.0,491.4,58.0,0.19444444444444445
2385,3394,13772.87,11.67,292.82,MO,0,12120.0,690.0,72,PAYING,0,60.0,292.82,63.0,-0.05
2386,3395,15863.65,12.92,353.02,MO,0,13880.0,564.0,72,PAYING,0,72.0,353.02,62.0,0.1388888888888889
2387,3396,23287.66,12.99,522.02,MO,0,21700.0,679.0,72,PAYING,0,72.0,522.02,61.0,0.1527777777777778
2388,3397,21346.66,12.92,469.31,MO,0,18350.0,645.0,72,PAYING,0,72.0,469.31,63.0,0.125
2389,3398,16654.75,11.09,350.19,MO,0,15379.0,682.0,72,PAYING,0,72.0,350.19,63.0,0.125
2390,3399,16982.6,14.11,380.84,MO,0,14483.0,556.0,72,PAYING,0,42.0,380.84,64.0,-0.5238095238095238
2391,3400,13515.82,15.2,309.51,MO,0,10624.0,576.0,72,PAYING,0,60.0,309.51,64.0,-0.06666666666666667
2392,3401,11395.12,10.99,268.62,MO,0,12997.0,604.0,72,PAYING,0,72.0,268.62,54.0,0.25
2393,3402,17107.87,14.8,396.05,MO,0,15712.0,622.0,72,PAYING,0,72.0,396.05,62.0,0.1388888888888889
2394,3403,14385.99,11.53,303.61,MO,0,12759.0,633.0,72,PAYING,0,72.0,303.61,64.0,0.1111111111111111
2395,3404,18657.81,14.8,427.98,MO,0,15467.0,533.0,72,PAYING,0,72.0,427.98,63.0,0.125
2396,3405,27871.44,16.3,643.83,MO,8,26501.0,598.0,73,PAYING,0,72.0,643.83,66.0,0.08333333333333333
2397,3406,23810.05,13.05,658.84,MO,0,21725.0,659.0,55,PAYING,0,60.0,658.84,46.0,0.23333333333333334
2398,3407,19958.65,15.07,458.69,MO,0,18269.0,652.0,72,PAYING,0,73.0,458.69,63.0,0.136986301369863
2399,3408,11257.97,14.49,297.89,MO,0,13050.0,692.0,60,PAYING,0,72.0,297.89,51.0,0.2916666666666667
2400,3409,18538.32,10.45,384.69,MO,0,32794.0,659.0,72,PAYING,0,72.0,384.69,63.0,0.125
2401,3410,16088.12,14.14,350.7,MO,34,14632.0,599.0,72,PAYING,0,72.0,350.7,66.0,0.08333333333333333
2402,3411,34079.97,10.86,675.0,MO,34,30481.0,589.0,73,PAYING,0,72.0,675.0,68.0,0.05555555555555555
2403,3412,29932.59,11.47,631.36,MO,0,26071.0,587.0,72,PAYING,0,72.0,631.36,63.0,0.125
